molecule_chembl_id,canonical_smiles,bioactivity_class,MW,LogP,NumHDonors,NumHAcceptors,pIC50
CHEMBL1869545,CC1CC(=O)C(C(C2=C(O)CC(C)CC2=O)c2ccccc2)=C(O)C1,Inactive,340.419,4.3924,2,4,4.17901082358395
CHEMBL1505493,CCOc1ccc(/C=C2\SC(=S)N(NS(=O)(=O)c3ccc(C)cc3)C2=O)cc1OC,Inactive,464.59,3.49702,1,7,4.23395913961861
CHEMBL1583428,CCCOC(=O)c1c(NC(=O)C2C3C=CC(C3)C2C(=O)O)sc2c1CCC(C)C2,Inactive,417.527,3.9011,2,5,4.29860473098608
CHEMBL1320111,COc1ccc(N2C(=O)C(Cl)=C(Nc3ccccc3O)C2=O)cc1,Inactive,344.754,2.8365,2,5,4.10812816955442
CHEMBL1498871,COc1ccc(C(C2C(=O)CC(C)(C)CC2=O)C2C(=O)CC(C)(C)CC2=O)cc1,Inactive,398.499,3.9276,0,5,4.51769823277656
CHEMBL1702945,Nc1ccc(S(=O)(=O)c2cc(O)c3ccccc3c2O)cc1,Intermediate,315.35,2.666,3,5,5.26201267366657
CHEMBL1439124,CCSc1nnc(NC(=O)c2nc(S(=O)(=O)Cc3ccc(F)cc3)ncc2Cl)s1,Inactive,473.964,3.4588,1,9,4.38226596463598
CHEMBL1561711,CCCC(C(=O)O)N1C(=O)/C(=C2\C(=O)N(C)c3ccccc32)SC1=S,Inactive,376.459,2.4877,1,5,4.51755520808174
CHEMBL267548,C=CC1=C(C)c2cc3nc(cc4[nH]c(cc5[nH]c(cc1n2)c(C)c5C=C)c(C)c4CCC(=O)O)C(CCC(=O)O)=C3C,Inactive,562.670000000001,7.50404000000001,4,4,4.46104943798564
CHEMBL1544885,Cc1cc(N2C(=O)C(O)=C(C(=O)c3ccc(C)o3)C2c2cccc(Oc3ccccc3)c2)no1,Inactive,456.454,5.45964000000001,1,7,4.49539322935805
CHEMBL1487033,COc1cccc(/C=C2/C(=O)NN(c3ccc(C)c(C)c3)C2=O)c1,Inactive,322.364,2.77344,1,3,4
CHEMBL1372387,O=C(O)CSc1cc(C(=O)c2ccccc2O)cn2c(=O)c3c4c(sc3nc12)CCCC4,Inactive,466.54,3.9013,2,8,4.02622580602942
CHEMBL1459491,O=C(COc1ccccc1/C=C\c1nc(O)nc(O)c1[N+](=O)[O-])Nc1ccccc1,Inactive,408.37,2.9839,3,8,4.39946270563553
CHEMBL1420642,COc1cc(/C=C2/C(=O)c3cccc([N+](=O)[O-])c3C2=O)c(Br)cc1O,Intermediate,404.172,3.5341,1,6,5.12842706445412
CHEMBL1420606,CC(C)c1ccc(-c2csc(NC(=O)c3cccs3)c2C(=O)O)cc1,Inactive,371.483,5.5505,2,4,4.39891827221598
CHEMBL1387843,Nc1cc2nsnc2cc1Br,Inactive,230.09,2.036,1,4,4.31256022545411
CHEMBL1538116,O=C(O)c1cccc(Nc2nc3ccccc3nc2NS(=O)(=O)c2cccs2)c1,Inactive,426.479,3.9339,3,7,4.1786175002527
CHEMBL1360321,CN1C(=O)NC(=O)/C(=C\c2ccc([N+](=O)[O-])o2)C1=O,Inactive,265.181,0.2794,1,6,4.37099838071301
CHEMBL1451059,CCN(CC)Cc1cc(O)c(CN(CC)CC)cc1O,Inactive,280.412,2.7814,2,4,4.55144826079842
CHEMBL1722512,Cc1ccc([C@@H]2CC=C(C(=O)O)[C@H](c3ccc(Br)cc3)N2S(=O)(=O)c2ccc(C)cc2)cc1,Inactive,526.452,5.95394000000001,1,3,4.37150889503288
CHEMBL1459563,COC(=O)C1=C(C(=O)OC)C(c2ccccc2O)c2sc(O)nc2S1,Inactive,379.415,2.392,2,9,4.03044431577916
CHEMBL1722625,O=[N+]([O-])c1ccc(-c2cc([N+](=O)[O-])c(O)c([N+](=O)[O-])c2)cc1,Inactive,305.202,2.7838,1,7,4.30715308072277
CHEMBL1381149,COc1cc(/C=C2/C(=O)NN(c3cccc(C)c3)C2=O)ccc1OC(=O)c1ccco1,Inactive,418.405,3.27722,1,6,4.19361649817583
CHEMBL1870168,O=C1CC(Nc2ccc([N+](=O)[O-])cc2)=NN1c1c(Cl)cc(Cl)cc1Cl,Inactive,399.621,4.7173,1,5,4.31542391261154
CHEMBL1607313,COc1ccc2[nH]c3c4c(ccc3c2c1)C(=O)C=CC4=O,Inactive,277.279,3.2649,1,3,4
CHEMBL409315,O=C(O)CN1C(=O)/C(=C2\SC(=S)N(C(Cc3ccccc3)C(=O)O)C2=O)c2ccccc21,Inactive,468.512,2.3851,2,6,4.37716452047848
CHEMBL1892650,Cc1noc(NS(=O)(=O)c2ccc(NC(=O)c3ccccc3NS(=O)(=O)c3ccc(F)cc3)cc2)c1C,Inactive,544.586,4.28444,3,7,4.38817052050163
CHEMBL1420739,COc1ccccc1N1C(=O)NC(=O)/C(=C/c2ccc3c(c2)Cc2ccccc2-3)C1=O,Inactive,410.429,3.9328,1,4,4.22650610772903
CHEMBL1538225,Cc1ccc(-n2c3nc(=O)[nH]c(=O)c-3cc3cc([N+](=O)[O-])ccc32)cc1C,Inactive,362.345,2.70384,1,6,4.18655245573518
CHEMBL1703976,O=C1OC(c2ccc3ccccc3c2O)(c2ccc3ccccc3c2O)c2ccccc21,Inactive,418.448,5.86650000000001,2,4,4.72147503526298
CHEMBL1529705,O=C1Nc2ccc(F)cc2C12Nc1ccccc1-c1nnc(SCc3ccccc3Cl)nc1O2,Inactive,491.935,5.2328,2,7,4
CHEMBL1703892,O=C1/C(=C\c2ccc([N+](=O)[O-])cc2)CS(=O)(=O)C/C1=C/c1ccc([N+](=O)[O-])cc1,Inactive,414.395,2.9675,0,7,4
CHEMBL1444119,O=C(O)/C(=C\c1ccc(Cl)c([N+](=O)[O-])c1)c1ccc(S(=O)(=O)N2CCCCC2)s1,Inactive,456.929,4.1095,1,6,4.08921556520716
CHEMBL1703812,COC1C=COC2(C)Oc3c(C)c(O)c4c(O)c(c(CN5CCN(C)CC5)c(O)c4c3C2=O)NC(=O)C(C)=CC=CC(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C,Inactive,809.954,4.50152,6,14,4.0149329668495
CHEMBL1400127,C=CCOc1ccc(C(c2c(C(=O)O)[nH]c3ccccc23)c2c(C(=O)O)[nH]c3ccccc23)cc1,Inactive,466.493,5.7906,4,3,4.65678840982025
CHEMBL1466466,O=C(O)c1cccc(CN2C(=O)S/C(=C/c3cccc([N+](=O)[O-])c3)C2=O)c1,Inactive,384.369,3.5295,1,6,4.07982447798998
CHEMBL1325440,Cc1ccc(/C=C2/C(=O)c3ccc(C(=O)O)cc3C2=O)o1,Inactive,282.251,2.74882,1,4,4.39696394374948
CHEMBL1411221,COc1cc(NC(=O)CSc2ncnc3sc4c(c23)CCC(C)C4)c(C(=O)O)cc1OC,Inactive,473.576,4.2623,2,8,4.06535007709929
CHEMBL221415,Cc1ccc(-c2nn(-c3ccccc3)cc2/C=C2\SC(=S)N(CC(=O)O)C2=O)cc1,Inactive,435.53,4.13352,1,6,4.43735032778808
CHEMBL1341444,O=C1NN(c2ccccc2)C(=O)/C1=C\c1cccc(OC(=O)c2cccs2)c1,Inactive,390.42,3.4287,1,5,4.67386904328921
CHEMBL1538359,CC1(C)CC(=O)C(=Cc2cn(CCC#N)nc2-c2ccc(F)cc2)C(=O)C1,Inactive,365.408,3.94448,0,5,4.27777753603027
CHEMBL1489633,CCOC(=O)CC1=NN(c2ccccc2)C(=O)/C1=C\c1ccc(OC)cc1OC,Inactive,394.427,3.4432,0,6,4.5665502062384
CHEMBL1301362,O=C(O)CN1C(=O)/C(=C\c2cccc(OCc3ccccc3)c2)SC1=S,Inactive,385.466,3.5514,1,5,4.37499639898514
CHEMBL1400214,O=C1NC(=O)C(=Cc2ccc(N3CCN(C(=O)c4ccccc4)CC3)c([N+](=O)[O-])c2)C(=O)N1,Inactive,449.423,1.3066,2,7,4.70311552446145
CHEMBL1704261,CCCC(=O)NC1=C(Cl)C(=O)c2ccccc2C1=O,Inactive,277.707,2.4323,1,3,4.83833258756226
CHEMBL1301353,COc1cccc(-c2coc3c(C)c4oc(=O)c(CCC(=O)O)c(C)c4cc23)c1,Inactive,392.407,4.84884,1,5,4.39297412156521
CHEMBL1331561,O=C1c2ccccc2C(=O)N1OS(=O)(=O)c1ccc(F)cc1,Inactive,321.285,1.7422,0,5,4
CHEMBL1538386,CC1=NN(c2ccc(Cl)c(C(=O)O)c2)C(=O)/C1=C/c1ccc(-c2ccccc2[N+](=O)[O-])o1,Intermediate,451.822,5.0125,1,6,5.02227639471115
CHEMBL1478635,COc1cc(/C=C2/SC(NS(=O)(=O)Cc3ccccc3)=NC2=O)c([N+](=O)[O-])cc1OC,Inactive,463.493,2.7019,1,8,4.11838712752165
CHEMBL3190829,O=C(O)c1cc(N/N=C/c2ccc(-c3ccccc3)cc2)ccc1Cl,Inactive,350.805,5.1512,2,3,4.21140744407964
CHEMBL1723511,O=C(O)c1cccc2cccc(-c3c4ccc(=O)c(O)c-4oc4c(O)c(O)ccc34)c12,Inactive,414.369,4.533,4,6,4.83445892327763
CHEMBL1991442,O=C1Nn2c(nc3c(c2=O)CCCC3)/C1=N/Nc1cccc(Cl)c1,Inactive,343.774,1.6754,2,6,4.20495462957888
CHEMBL1371641,O=C(O)CN1C(=O)/C(=C\c2cccc(OCc3ccccc3F)c2)SC1=S,Inactive,403.456,3.6905,1,5,4.41759570198097
CHEMBL1172978,O=C(O)c1ccccc1-c1ccccc1C(=O)Nc1ccc2c(c1)C(=O)c1ccccc1-2,Inactive,419.436,5.5155,2,3,4.23010596418783
CHEMBL1551702,NC(=O)COc1ccc(/C=C2\C(=O)ON=C2c2ccccc2)cc1,Inactive,322.32,1.8952,1,5,4.16915480769139
CHEMBL1172912,CCn1c2ccccc2c2cc(NC(=O)c3ccccc3-c3ccccc3C(=O)O)ccc21,Inactive,434.495,6.43190000000001,2,3,4.36784651648937
CHEMBL3145109,Cc1[nH]n(-c2ccccc2)c(=O)c1C(c1cccc([N+](=O)[O-])c1)c1c(C)[nH]n(-c2ccccc2)c1=O,Inactive,481.512,4.34984,2,6,4.27679068959489
CHEMBL1491562,CCN(CC)C(=O)c1ccc2c(c1)C1C=CCC1C(C(=O)O)N2,Inactive,314.385,2.707,2,3,4.06188073080569
CHEMBL3191780,C/N=c1\scc(C)n1/N=C/c1ccc(O)c(O)c1O,Inactive,279.321,1.38752,3,7,4.85823676972421
CHEMBL1478587,CSc1nc(SCC(=O)O)c2sc3nc(-c4ccccc4)c4c(c3c2n1)CCC4,Inactive,439.587,5.2938,1,7,4.31042478424006
CHEMBL1411344,O=C1NC(=S)NC(=O)C1=Cc1cccn1-c1ccc(O)cc1,Inactive,313.338,1.0972,3,5,4.46533942417156
CHEMBL1528850,O=C(O)CCn1cc(C=C2C(=O)NC(=O)NC2=O)c(-c2ccc(Br)cc2)n1,Intermediate,433.218,1.5367,3,6,5.09854167860389
CHEMBL1506031,Nc1ccc(N2CCCCC2)c2nonc12,Inactive,218.26,1.7953,1,5,4.39190205367472
CHEMBL1723955,O=C1C(Cl)=C(NCCc2ccccc2)C(=O)c2ccccc21,Intermediate,311.768,3.3483,1,3,5.03857890593355
CHEMBL1538460,O=C(O)/C=C/C(=O)c1ccc(O)cc1,Inactive,192.17,1.2157,2,3,4
CHEMBL1308276,Oc1nc(/C=C/c2ccc(Cl)cc2Cl)cc(C(F)(F)F)n1,Inactive,335.112,4.6782,1,3,4.16602462872009
CHEMBL1331911,CCCCC(NC(=O)Cc1c(C)c2cc3c(-c4ccccc4)coc3c(C)c2oc1=O)C(=O)O,Inactive,461.514,5.12514,2,5,4.29277058067271
CHEMBL1325591,COc1cc(/C=C(\C#N)C(=O)Nc2ccccc2C(=O)O)cc(Cl)c1OC,Inactive,386.791,3.60108,2,5,4.21781413350798
CHEMBL1434285,O=C(O)c1ccccc1NS(=O)(=O)c1cccc(NS(=O)(=O)c2cc(Br)ccc2Br)c1,Inactive,590.271,4.5114,3,5,4.54852059487514
CHEMBL1607263,CCc1ccc(S(=O)(=O)Nc2cc(SCC(=O)O)c(O)c3ccccc23)cc1,Intermediate,417.508,4.0853,3,5,5.02090709936167
CHEMBL1368308,COC(=O)CCC(=O)OC1(C)C(=O)C2=CN(Cc3ccccc3)C(c3ccc(OC)cc3)=CC2=C(Br)C1=O,Inactive,580.431,4.4917,0,8,4.40815658877522
CHEMBL1400203,O=C1Oc2ccccc2C(=O)/C1=C/c1ccccc1O,Inactive,266.252,2.5775,1,4,4.59894427422816
CHEMBL1405333,CC(C)c1cccc(-c2ccc3c(c2)S(=O)(=O)c2cccc(C(=O)O)c2C3=O)c1,Inactive,406.459,4.5524,1,4,4.17940450345551
CHEMBL1704513,Cc1cc(O)c2c(c1)C(=O)[C@@]13Oc4c5c(c(O)c6c(O)cc(C)cc46)C(=O)C[C@H](O)[C@H]5[C@@H]1[C@@H](O)CC(=O)C3=C2O,Inactive,544.512,2.85104,6,10,4.776763726897
CHEMBL1517389,Cc1ccc2c(c1Cl)NC(C(=O)O)C1CC(Sc3ccccc3[N+](=O)[O-])C(Cl)C21,Inactive,453.347,5.30712,2,5,4.11429961987167
CHEMBL1529285,O=C(O)c1ccc(NS(=O)(=O)c2ccc3c(c2)C2C=CCC2C(c2ccccc2F)N3)cc1,Inactive,464.518,5.1512,3,4,4.205302873108
CHEMBL1994371,CCN1C(=O)/C(=C\c2ccc(-c3ccc([N+](=O)[O-])cc3OC)o2)S/C1=N\c1cccc(C(=O)O)c1,Inactive,493.497,5.1855,1,8,4.19017103893211
CHEMBL1724452,C[n+]1c(-c2ccccc2)cc2c(=Cc3ccc([N+](=O)[O-])cc3)c3ccccc3n21.O=S(=O)([O-])C(F)(F)F,Inactive,380.427,4.0399,0,3,4.84618513565547
CHEMBL1538622,N#C/C(=C\c1cccs1)C(=O)c1ccccc1,Inactive,239.299,3.53798,0,3,4
CHEMBL1332506,O=C1NN(c2ccccc2)C(=O)/C1=C/c1ccc(-c2ccc(C(=O)O)cc2)o1,Inactive,374.352,3.1062,2,4,4
CHEMBL1518073,COc1ccc(OC)c(N2C(=O)NC(=O)/C(=C\c3ccc([N+](=O)[O-])s3)C2=O)c1,Inactive,403.372,2.3399,1,8,4.39924485036038
CHEMBL1705201,CCOC(=O)c1c2c(n(-c3ccc(OC)cc3)c1C)C(=O)C(=O)c1ccccc1-2,Inactive,389.407,4.01702,0,6,4.32762502125392
CHEMBL1450570,CCC(=O)Nc1ccc2nc3c(O)nc(S)nc3nc2c1,Inactive,301.331,1.9158,3,7,4.40428338005658
CHEMBL1421193,CC(C)(C)OC(=O)N1CC=C2C(C#N)=C(N)C(C#N)(C#N)[C@H](c3cccnc3)[C@H]2C1,Inactive,402.458,2.74204,1,7,4
CHEMBL1577474,O=C(CSc1nc(O)c(Cc2ccccc2)c(O)n1)Nc1nnc(SCc2ccccc2)s1,Inactive,497.627,4.3532,3,10,4.36401388819917
CHEMBL1568643,O=C1Nc2ccc(F)cc2C12Nc1ccccc1-c1nnc(SCc3ccccc3F)nc1O2,Inactive,475.48,4.7185,2,7,4.51102647527349
CHEMBL1308404,O=[N+]([O-])c1c(Nc2ccc(O)cc2)cc(Cl)c2nonc12,Inactive,306.665,3.2336,2,7,4.98213228103649
CHEMBL1456635,O=C(O)c1ccc(/C=C2\SC(=S)N(Nc3ccccc3)C2=O)cc1,Inactive,356.428,3.6131,2,5,4.2362725962343
CHEMBL1341762,COC(=O)c1cccc(N2C(=O)C(Cl)=C(N3CCOCC3)C2=O)c1,Inactive,350.758,1.129,0,6,4.62653627836763
CHEMBL1427750,O=C1NC(=S)N/C1=C/C=C/c1ccccc1,Inactive,230.292,1.588,2,2,4.00100002778168
CHEMBL1526855,CC(=O)N(C1=C(Cl)C(=O)c2ccccc2C1=O)C1CCCCC1,Inactive,331.799,3.6972,0,3,4.41702807089519
CHEMBL1499491,COc1ccc(Cl)cc1/C=C1/C(=O)ON=C1C,Inactive,251.669,2.6647,0,4,4
CHEMBL1400449,CCCC1=NN(c2ccccc2)C(=O)/C1=C/c1ccc(OCc2ccc(C(=O)O)cc2)cc1,Inactive,440.499,5.55010000000001,1,4,4.91542372206567
CHEMBL1871771,C#CCOc1ccc(/C=C2/C(=O)N(c3ccc(S(N)(=O)=O)cc3)N=C2C)cc1OC,Inactive,425.466,2.1607,1,6,4
CHEMBL1360525,O=C(O)c1cc([N+](=O)[O-])c(Sc2nc3ccccc3[nH]2)c([N+](=O)[O-])c1,Inactive,360.307,3.2287,2,7,4
CHEMBL1466912,COc1cc(/C=C2/C(=O)NN(c3cccc(C)c3)C2=O)cc([N+](=O)[O-])c1O,Inactive,369.333,2.07882,2,6,4.28793985753893
CHEMBL1584052,CCCc1nc2nc(C)c(NS(=O)(=O)c3ccc(C4CCCCC4)cc3)c(O)n2n1,Inactive,429.546,3.93932,2,7,4.21424320003736
CHEMBL1995904,COc1cc(/C=N\Nc2ccc([N+](=O)[O-])cc2)ccc1OCC(=O)Nc1ccc(C)c(C)c1,Inactive,448.479,4.68374,2,7,4.58070527824654
CHEMBL3199658,O=[N+]([O-])c1ccc(O)c(/C=N/c2ccc3c(c2)OCO3)c1,Inactive,286.243,2.7797,1,6,4.37768233916616
CHEMBL1421256,Cc1nc2ccc(NC(=O)c3cc([N+](=O)[O-])cc([N+](=O)[O-])c3Cl)cc2s1,Inactive,392.78,4.32682,1,7,4.22489950112098
CHEMBL1704904,O=C1CC=C2C3CC4N(CCC45c4cc(O)c(O)cc4N1C25)CC3=CCBr,Inactive,429.314,2.81,2,4,4.5016894462104
CHEMBL1998302,O=C(O)c1ccc(NC2=C/C(=N/S(=O)(=O)c3ccccc3)c3ccccc3C2=O)cc1,Inactive,432.457,3.7551,2,5,4.76700388960785
CHEMBL1705449,Cc1ccc(S(=O)(=O)N2[C@H](c3cccc(Cl)c3)CC=C(C(=O)O)[C@@H]2c2cccc(Cl)c2)cc1,Inactive,502.419,6.18982,1,3,4.31614279459965
CHEMBL1529471,CC(C(=O)Nc1ccc(O)c(C(=O)O)c1)N1C(=O)/C(=C/c2ccco2)SC1=S,Inactive,418.452,2.9118,3,7,4
CHEMBL1381676,CCC1=NN2C(=N)/C(=C\c3ccc(OCc4cc(=O)n5nc(CC)sc5n4)c(OC)c3)C(=O)N=C2S1,Inactive,523.6,3.33017,1,11,4.20837951730719
CHEMBL1316014,Cc1cc(C)c2nc(N3C(=O)C(O)=C(C(=O)c4ccco4)C3c3cccc(O)c3)sc2c1,Inactive,446.484,4.99464,2,7,4.48958905198982
CHEMBL1606907,O=C(CCN1C(=O)/C(=C\c2ccco2)SC1=S)Nc1ccc(C(=O)O)c(O)c1,Inactive,418.452,2.9134,3,7,4
CHEMBL1895325,O=C1OC(c2ccccc2)(c2cc(Br)c(O)c(Br)c2)c2ccccc21,Inactive,460.121,5.3795,1,3,4.45308735681876
CHEMBL1724600,Cc1ccc(S(=O)(=O)/N=C2\C=C(NS(=O)(=O)c3ccccc3)C(=O)c3ccccc32)cc1,Inactive,466.54,3.23172,1,5,4.44611697335613
CHEMBL1341870,CC(C)c1nnc(NC(=O)c2nc(S(=O)(=O)Cc3ccccc3)ncc2Cl)s1,Inactive,437.934,3.3311,1,8,4
CHEMBL1604350,Cc1ccc(CS(=O)(=O)c2ncc(Cl)c(C(=O)Nc3nnc(C(C)C)s3)n2)cc1,Inactive,451.961,3.63952,1,8,4
CHEMBL1421333,O=C(O)CCN1C(=O)/C(=C\c2cccc(Oc3ccccc3)c2)SC1=S,Inactive,385.466,4.1548,1,5,4.42689621683601
CHEMBL1523077,COc1ccc(Br)cc1/C=C/C(=O)NC(=S)Nc1ccc(Cl)c(C(=O)O)c1,Inactive,469.744,4.3357,3,4,4.32910504647979
CHEMBL1467007,CC1=NOC(=O)/C1=C\c1ccc(-c2ccc(Br)cc2C(=O)O)o1,Inactive,376.162,3.7234,1,5,4.69637202361611
CHEMBL1895397,O=C1c2ccccc2C(=O)c2c(/C=C/N3CCCCC3)ccnc21,Inactive,318.376,3.3136,0,4,4.21056031543282
CHEMBL1409603,O=C(NCCCO)c1ccc2nc(-c3ccco3)c(-c3ccco3)nc2c1,Inactive,363.373,3.262,2,6,4.06439198148213
CHEMBL1577622,O=C(Nc1ccc(Cl)cc1C(=O)O)c1ccc2c(c1)C(=O)N(Cc1ccco1)C2=O,Inactive,424.796,3.6797,2,5,4.33432521900611
CHEMBL3191474,Nc1scc2c(C(=O)N/N=C/c3ccc(Cl)cc3)nn(-c3ccccc3)c(=O)c12,Inactive,423.885,3.4467,2,7,4.15094930943049
CHEMBL1342041,O=S(=O)(Nc1ccc(O)c2ccccc12)c1cccs1,Inactive,305.38,3.4077,2,4,4.20377268597056
CHEMBL1529115,Cc1ccc(NC(=O)C2=C(c3ccccc3)S(=O)(=O)CCS2(=O)=O)cc1,Inactive,391.47,2.14552,1,5,4
CHEMBL1499798,CCC(C)(C)C1CCc2c(sc(NC(=O)c3ccccc3C(=O)O)c2C#N)C1,Inactive,396.512,5.11138,2,4,4.37008096449646
CHEMBL1325759,O=C1NC(=O)N(c2ccccc2F)C(=O)/C1=C/c1ccc(Oc2ccc([N+](=O)[O-])cn2)cc1,Inactive,448.366,3.5876,1,7,4.25142438306901
CHEMBL1568333,N=C1/C(=C\c2ccc(OC(=O)c3ccc(F)cc3)cc2)C(=O)N=C2SC(N3CCOCC3)=NN12,Inactive,479.493,2.95377,1,8,4.71602071576152
CHEMBL1421441,CSc1nnc(NC(=O)c2nc(S(=O)(=O)Cc3cccc(C)c3)ncc2Cl)s1,Inactive,455.974,3.23802,1,9,4.35163998901907
CHEMBL1467030,Cc1ccc(-c2csc3nc(SCC(=O)Nc4ccc(Cl)c(C(=O)O)c4)nc(O)c23)cc1,Inactive,485.974,5.45472,3,7,4.43156358558312
CHEMBL1360792,Cc1ccc2nc3cc([N+](=O)[O-])cc([N+](=O)[O-])c3cc2c1,Intermediate,283.243,3.51282,0,5,5.00656376950239
CHEMBL3193823,CCCOc1ccc(C(=O)N/N=C/c2ccc(-c3ccc(S(=O)(=O)Nc4ncccn4)cc3)o2)cc1,Inactive,505.556,4.0901,2,8,4
CHEMBL3194164,Oc1c(Br)cc(/C=N/n2c(S)nnc2-c2ccccc2)cc1Br,Inactive,454.147,4.3466,2,6,4.56145765121389
CHEMBL1369492,CCc1nnc(NS(=O)(=O)c2ccc(NC(=S)NC(=O)/C=C/c3ccc(C(C)C)cc3)cc2)s1,Inactive,515.686,4.5511,3,7,4.301464507438
CHEMBL1467133,CC1=NN(c2ccccc2)C(=O)/C1=C\c1ccc(Oc2ccc([N+](=O)[O-])cc2[N+](=O)[O-])cc1,Inactive,444.403,5.1014,0,7,4.71466777235612
CHEMBL1400620,Cc1cccc(N2NC(=O)/C(=C/c3ccc(-c4ccc(Cl)c(C(=O)O)c4)o3)C2=O)c1,Inactive,422.824,4.06802,2,4,4.64820369310298
CHEMBL1523343,Fc1cccc(Cl)c1CNc1ccc(N2CCCC2)cc1,Inactive,304.796,4.6914,1,2,4.44903824770182
CHEMBL1378309,CC1(C)CC(=O)C(C(C2=C(O)CC(C)(C)CC2=O)c2cccs2)C(=O)C1,Inactive,374.502,4.6073,1,5,4.33423144928062
CHEMBL1499794,COc1ccc(-c2cc(-c3ccc(Cl)cc3)c(C#N)c(SCC(=O)O)n2)cc1,Inactive,410.882,5.12598,1,5,4.30059591818466
CHEMBL1332481,O=C1CNC(=O)/C1=C/c1ccc(Br)cc1,Inactive,266.094,1.5314,1,2,4
CHEMBL1545646,CCOC(=O)c1c(C)oc2c1cc(NS(=O)(=O)c1ccc(C(=O)O)cc1)c1ccccc12,Inactive,453.472,4.57012,2,6,4.13170831198215
CHEMBL1439832,COc1ccccc1/C=C1\SC(=S)N(NS(=O)(=O)c2ccc(C)cc2)C1=O,Inactive,420.537,3.09832,1,6,4.45929521668924
CHEMBL1998566,Cc1ccc(S(=O)(=O)/N=C2/C=C(C3C(=O)CC(C)(C)CC3=O)C(=O)c3ccccc32)cc1,Inactive,449.528,3.87012,0,5,4.99439055463972
CHEMBL1476442,O=C(O)CCc1ccc(-c2ccc(Br)cc2)n1-c1ccc(O)cc1,Inactive,386.245,4.6296,2,3,4
CHEMBL1369527,Cc1cc(C)cc(OCCOc2cccc(C=C3C(=O)NC(=O)NC3=O)c2)c1,Inactive,380.4,2.51064,2,5,4.32891976726115
CHEMBL1494334,Br.Cc1nn(CCc2nc(-c3ccco3)cs2)c2nc(O)cc(C(F)(F)F)c12,Inactive,394.378,4.42332,1,7,4
CHEMBL1872442,O=C1CC(SC(=S)C2CCCC2=O)C(=O)N1,Inactive,257.336,0.8313,1,5,4.34256167729704
CHEMBL1551808,O=C(O)CCCN1C(=O)/C(=C\C(Cl)=C\c2ccccc2)SC1=S,Inactive,367.879,3.8753,1,4,4.44117147518299
CHEMBL1725519,Cc1ccc(C(=O)Nc2ccccc2C(=O)O)cc1S(=O)(=O)Nc1ccc(Br)cc1,Inactive,489.347,4.50882,3,4,4.30311962831724
CHEMBL1428078,COc1cc(/C=C2/SC(=S)N(CC(=O)O)C2=O)ccc1OC(=O)c1cccs1,Inactive,435.504,3.2617,1,8,4.05394093961488
CHEMBL3145023,Cc1[nH]n(-c2ccccc2)c(=O)c1N=Nc1ccccc1C(=O)O,Inactive,322.324,3.58762,2,5,4.2364971345324
CHEMBL1612887,C=CCOc1ccc(/C=C2/C(=O)ON=C2C)cc1OCC,Inactive,287.315,2.9662,0,5,4
CHEMBL1562359,Cn1nc([N+](=O)[O-])c(C(C#N)c2ccccn2)c(Cl)c1=O,Inactive,305.681,1.39238,0,7,4.5775743236288
CHEMBL1872625,COc1ccc2c(c1)Cc1cc(NC(=O)c3ccccc3-c3ccccc3C(=O)O)ccc1-2,Inactive,435.479,5.88390000000001,2,3,4.33413769979684
CHEMBL1535285,O=C1NN(c2ccccc2)C(=O)/C1=C/c1ccc(-c2ccc(Cl)c(C(=O)O)c2)o1,Inactive,408.797,3.7596,2,4,4.49268395992359
CHEMBL1568897,Cc1cccc(CS(=O)(=O)c2ncc(Cl)c(C(=O)Nc3nnc(C(C)C)s3)n2)c1,Inactive,451.961,3.63952,1,8,4.02567256457638
CHEMBL3197999,Cc1ccc(-c2ccc(/C=N/NC3=NC(=O)C(CC(=O)O)S3)o2)c([N+](=O)[O-])c1,Inactive,402.388,2.55942,2,8,4.05241925069568
CHEMBL1490597,Cc1cc([N+](=O)[O-])ccc1N1C(=O)c2ccc(C(=O)Nc3ccccc3C(=O)O)cc2C1=O,Inactive,445.387,3.65432,2,6,4.16793838540927
CHEMBL1378223,Oc1cc(-n2cccn2)c(O)cc1-n1cccn1,Inactive,242.238,1.4692,2,6,4.10143935506029
CHEMBL1417932,Cc1ccc(OCCOc2cccc(C=C3C(=O)NC(=O)NC3=O)c2)c(C)c1,Inactive,380.4,2.51064,2,5,4.44952704289344
CHEMBL1405684,O=C(O)CN1C(=O)/C(=C\c2cc(Br)ccc2OCc2ccc([N+](=O)[O-])cc2)SC1=S,Inactive,509.359,4.2221,1,7,4.51784130458872
CHEMBL1523512,COc1ccc2c([N+](=O)[O-])c(Cl)[nH]c2c1,Inactive,226.619,2.7381,1,3,4
CHEMBL1577907,CC(=O)N(C(C)=O)N1C(=O)C2C3c4ccccc4C(c4ccccc43)C2C1=O,Inactive,374.396,2.1886,0,4,4.26929845571816
CHEMBL1607556,C=CCOc1ccc(/C=C2\SC(=S)N(C(C(=O)O)c3ccccc3)C2=O)cc1,Inactive,411.504,4.2785,1,5,4.39577394691553
CHEMBL1302213,O=C(CS(=O)(=O)c1ccccc1)c1cc2cc(F)ccc2oc1=O,Inactive,346.335,2.5887,0,5,4
